Código Municipio	Municipio 	Código Departamento	Departamento	 Actividades primarias * 	 Actividades secundarias ** 	 Actividades terciarias *** 	" Valor agregado
 "	Peso relativo municipal en el valor agregado departamental (%)
20238	El Copey	20	Cesar	140	73	154	 367 	 1,8 
20250	El Paso	20	Cesar	805	20	182	 1,007 	 4,9 
20295	Gamarra	20	Cesar	17	10	90	 117 	 0,6 
20310	González	20	Cesar	7	4	24	 35 	 0,2 
20383	La Gloria	20	Cesar	99	57	85	 241 	 1,2 
20400	La Jagua de Ibirico	20	Cesar	3,734	22	153	 3,908 	 18,9 
20443	Manaure Balcón del Cesar	20	Cesar	22	7	59	 88 	 0,4 
20517	Pailitas	20	Cesar	27	14	111	 152 	 0,7 
20550	Pelaya	20	Cesar	47	14	99	 159 	 0,8 
20570	Pueblo Bello	20	Cesar	68	16	111	 196 	 0,9 
20614	Río de Oro	20	Cesar	101	13	73	 187 	 0,9 
20621	La Paz	20	Cesar	95	43	122	 260 	 1,3 
20710	San Alberto	20	Cesar	92	154	195	 441 	 2,1 
20750	San Diego	20	Cesar	37	12	91	 140 	 0,7 
20770	San Martín	20	Cesar	884	22	147	 1,053 	 5,1 
20787	Tamalameque	20	Cesar	49	10	64	 123 	 0,6 
23001	Montería	23	Córdoba	193	515	4,114	 4,822 	 31,1 
23068	Ayapel	23	Córdoba	224	30	186	 440 	 2,8 
23079	Buenavista	23	Córdoba	82	15	85	 182 	 1,2 
23090	Canalete	23	Córdoba	51	12	82	 145 	 0,9 
23162	Cereté	23	Córdoba	49	85	666	 800 	 5,2 
23168	Chimá	23	Córdoba	19	7	50	 76 	 0,5 
23182	Chinú	23	Córdoba	65	25	183	 272 	 1,8 
23189	Ciénaga de Oro	23	Córdoba	105	377	258	 740 	 4,8 
23300	Cotorra	23	Córdoba	24	7	58	 89 	 0,6 
23350	La Apartada	23	Córdoba	12	8	70	 89 	 0,6 
23417	Lorica	23	Córdoba	110	89	860	 1,059 	 6,8 
23419	Los Córdobas	23	Córdoba	36	11	89	 137 	 0,9 
23464	Momil	23	Córdoba	12	6	57	 75 	 0,5 
23466	Montelíbano	23	Córdoba	106	1,194	493	 1,793 	 11,5 
23500	Moñitos	23	Córdoba	40	14	112	 166 	 1,1 
23555	Planeta Rica	23	Córdoba	65	122	320	 507 	 3,3 
23570	Pueblo Nuevo	23	Córdoba	52	18	156	 225 	 1,5 
23574	Puerto Escondido	23	Córdoba	43	14	117	 174 	 1,1 
23580	Puerto Libertador	23	Córdoba	143	24	231	 398 	 2,6 
23586	Purísima de la Concepción	23	Córdoba	11	6	52	 69 	 0,4 
23660	Sahagún	23	Córdoba	94	89	628	 810 	 5,2 
23670	San Andrés de Sotavento	23	Córdoba	30	17	158	 205 	 1,3 
23672	San Antero	23	Córdoba	14	12	121	 147 	 0,9 
23675	San Bernardo del Viento	23	Córdoba	27	14	121	 162 	 1,0 
23678	San Carlos	23	Córdoba	78	16	98	 191 	 1,2 
23682	San José de Uré	23	Córdoba	20	4	34	 58 	 0,4 
23686	San Pelayo	23	Córdoba	41	17	147	 206 	 1,3 
23807	Tierralta	23	Córdoba	202	90	800	 1,092 	 7,0 
23815	Tuchín	23	Córdoba	35	14	122	 171 	 1,1 
23855	Valencia	23	Córdoba	55	19	153	 227 	 1,5 
25001	Agua de Dios	25	Cundinamarca	8	11	88	 107 	 0,2 
25019	Albán	25	Cundinamarca	56	37	35	 129 	 0,2 
25035	Anapoima	25	Cundinamarca	176	39	202	 417 	 0,8 
25040	Anolaima	25	Cundinamarca	58	13	74	 146 	 0,3 
25053	Arbeláez	25	Cundinamarca	134	21	75	 229 	 0,4 
25086	Beltrán	25	Cundinamarca	4	2	15	 21 	 0,0 
25095	Bituima	25	Cundinamarca	24	5	15	 45 	 0,1 
25099	Bojacá	25	Cundinamarca	72	17	93	 182 	 0,3 
25120	Cabrera	25	Cundinamarca	99	12	27	 138 	 0,3 
25123	Cachipay	25	Cundinamarca	113	19	71	 203 	 0,4 
25126	Cajicá	25	Cundinamarca	36	853	625	 1,514 	 2,9 
25148	Caparrapí	25	Cundinamarca	69	26	82	 178 	 0,3 
25151	Cáqueza	25	Cundinamarca	203	32	121	 356 	 0,7 
25154	Carmen de Carupa	25	Cundinamarca	61	10	49	 120 	 0,2 
25168	Chaguaní	25	Cundinamarca	24	5	22	 52 	 0,1 
25175	Chía	25	Cundinamarca	35	431	2,617	 3,083 	 5,8 
25178	Chipaque	25	Cundinamarca	7	6	52	 66 	 0,1 
25181	Choachí	25	Cundinamarca	48	12	74	 134 	 0,3 
25183	Chocontá	25	Cundinamarca	209	42	169	 420 	 0,8 
25200	Cogua	25	Cundinamarca	42	354	178	 575 	 1,1 
25214	Cota	25	Cundinamarca	40	1,174	1,574	 2,788 	 5,3 
25224	Cucunubá	25	Cundinamarca	154	6	49	 209 	 0,4 
25245	El Colegio	25	Cundinamarca	129	31	187	 347 	 0,7 
25258	El Peñón	25	Cundinamarca	26	12	27	 65 	 0,1 
25260	El Rosal	25	Cundinamarca	92	29	146	 267 	 0,5 
25269	Facatativá	25	Cundinamarca	93	1,651	1,245	 2,988 	 5,6 
25279	Fómeque	25	Cundinamarca	223	29	78	 329 	 0,6 
25281	Fosca	25	Cundinamarca	81	11	41	 133 	 0,3 
25286	Funza	25	Cundinamarca	31	1,397	1,134	 2,562 	 4,8 
25288	Fúquene	25	Cundinamarca	19	58	35	 113 	 0,2 
25290	Fusagasugá	25	Cundinamarca	279	197	1,406	 1,882 	 3,6 
25293	Gachalá	25	Cundinamarca	8	4	33	 45 	 0,1 
25295	Gachancipá	25	Cundinamarca	16	84	126	 225 	 0,4 
25297	Gachetá	25	Cundinamarca	18	9	69	 96 	 0,2 
25299	Gama	25	Cundinamarca	4	2	21	 27 	 0,1 
25307	Girardot	25	Cundinamarca	12	151	1,411	 1,574 	 3,0 
25312	Granada	25	Cundinamarca	43	12	76	 131 	 0,2 
25317	Guachetá	25	Cundinamarca	144	12	85	 241 	 0,5 
25320	Guaduas	25	Cundinamarca	127	43	264	 434 	 0,8 
25322	Guasca	25	Cundinamarca	28	17	113	 158 	 0,3 
25324	Guataquí	25	Cundinamarca	6	2	16	 25 	 0,0 
25326	Guatavita	25	Cundinamarca	34	12	53	 98 	 0,2 
25328	Guayabal de Síquima	25	Cundinamarca	47	8	24	 79 	 0,1 
25335	Guayabetal	25	Cundinamarca	20	6	35	 60 	 0,1 
25339	Gutiérrez	25	Cundinamarca	25	5	23	 52 	 0,1 
25368	Jerusalén	25	Cundinamarca	32	7	15	 54 	 0,1 
25372	Junín	25	Cundinamarca	44	9	46	 99 	 0,2 
25377	La Calera	25	Cundinamarca	99	145	240	 484 	 0,9 
25386	La Mesa	25	Cundinamarca	254	89	657	 1,000 	 1,9 
25394	La Palma	25	Cundinamarca	61	12	64	 137 	 0,3 
25398	La Peña	25	Cundinamarca	9	26	34	 69 	 0,1 
25402	La Vega	25	Cundinamarca	69	88	134	 291 	 0,5 
25407	Lenguazaque	25	Cundinamarca	137	129	69	 335 	 0,6 
25426	Machetá	25	Cundinamarca	32	6	37	 75 	 0,1 
25430	Madrid	25	Cundinamarca	150	613	734	 1,498 	 2,8 
25436	Manta	25	Cundinamarca	22	5	26	 53 	 0,1 
25438	Medina	25	Cundinamarca	31	9	57	 97 	 0,2 
25473	Mosquera	25	Cundinamarca	143	1,087	1,091	 2,320 	 4,4 
25483	Nariño	25	Cundinamarca	3	2	17	 21 	 0,0 
25486	Nemocón	25	Cundinamarca	22	15	102	 140 	 0,3 
25488	Nilo	25	Cundinamarca	28	16	143	 188 	 0,4 
25489	Nimaima	25	Cundinamarca	6	4	37	 47 	 0,1 
25491	Nocaima	25	Cundinamarca	16	24	47	 86 	 0,2 
25506	Venecia	25	Cundinamarca	39	6	25	 70 	 0,1 
25513	Pacho	25	Cundinamarca	107	28	167	 303 	 0,6 
25518	Paime	25	Cundinamarca	46	6	22	 74 	 0,1 
25524	Pandi	25	Cundinamarca	58	8	32	 98 	 0,2 
25530	Paratebueno	25	Cundinamarca	169	23	56	 247 	 0,5 
25535	Pasca	25	Cundinamarca	90	15	68	 173 	 0,3 
25572	Puerto Salgar	25	Cundinamarca	92	25	160	 277 	 0,5 
25580	Pulí	25	Cundinamarca	21	7	17	 45 	 0,1 
25592	Quebradanegra	25	Cundinamarca	7	20	30	 57 	 0,1 
25594	Quetame	25	Cundinamarca	38	8	43	 89 	 0,2 
25596	Quipile	25	Cundinamarca	103	19	45	 167 	 0,3 
25599	Apulo	25	Cundinamarca	44	10	56	 110 	 0,2 
25612	Ricaurte	25	Cundinamarca	27	23	175	 225 	 0,4 
25645	San Antonio del Tequendama	25	Cundinamarca	53	15	101	 170 	 0,3 
25649	San Bernardo	25	Cundinamarca	213	26	60	 299 	 0,6 
25653	San Cayetano	25	Cundinamarca	105	14	26	 145 	 0,3 
25658	San Francisco	25	Cundinamarca	49	12	63	 124 	 0,2 
25662	San Juan de Rioseco	25	Cundinamarca	5	8	60	 73 	 0,1 
25718	Sasaima	25	Cundinamarca	127	22	75	 224 	 0,4 
25736	Sesquilé	25	Cundinamarca	79	20	116	 216 	 0,4 
25740	Sibaté	25	Cundinamarca	95	472	358	 925 	 1,7 
25743	Silvania	25	Cundinamarca	141	30	157	 328 	 0,6 
25745	Simijaca	25	Cundinamarca	39	47	103	 189 	 0,4 
25754	Soacha	25	Cundinamarca	35	1,066	3,917	 5,018 	 9,5 
25758	Sopó	25	Cundinamarca	22	668	255	 945 	 1,8 
25769	Subachoque	25	Cundinamarca	48	19	128	 195 	 0,4 
25772	Suesca	25	Cundinamarca	90	20	119	 230 	 0,4 
25777	Supatá	25	Cundinamarca	32	6	29	 66 	 0,1 
25779	Susa	25	Cundinamarca	28	10	60	 98 	 0,2 
25781	Sutatausa	25	Cundinamarca	126	5	39	 170 	 0,3 
25785	Tabio	25	Cundinamarca	16	26	197	 239 	 0,5 
25793	Tausa	25	Cundinamarca	491	66	66	 624 	 1,2 
25797	Tena	25	Cundinamarca	66	13	65	 145 	 0,3 
25799	Tenjo	25	Cundinamarca	109	550	515	 1,173 	 2,2 
25805	Tibacuy	25	Cundinamarca	27	5	27	 59 	 0,1 
25807	Tibirita	25	Cundinamarca	19	4	17	 40 	 0,1 
25815	Tocaima	25	Cundinamarca	54	20	142	 216 	 0,4 
25817	Tocancipá	25	Cundinamarca	22	3,183	1,003	 4,209 	 7,9 
25823	Topaipí	25	Cundinamarca	21	4	23	 48 	 0,1 
25839	Ubalá	25	Cundinamarca	62	67	703	 832 	 1,6 
25841	Ubaque	25	Cundinamarca	117	14	36	 168 	 0,3 
25843	Villa de San Diego de Ubaté	25	Cundinamarca	37	91	302	 431 	 0,8 
25845	Une	25	Cundinamarca	178	22	59	 259 	 0,5 
25851	Útica	25	Cundinamarca	3	13	30	 46 	 0,1 
25862	Vergara	25	Cundinamarca	28	33	42	 104 	 0,2 
25867	Vianí	25	Cundinamarca	33	6	27	 65 	 0,1 
25871	Villagómez	25	Cundinamarca	5	2	12	 19 	 0,0 
25873	Villapinzón	25	Cundinamarca	342	55	129	 526 	 1,0 
25875	Villeta	25	Cundinamarca	51	50	235	 337 	 0,6 
25878	Viotá	25	Cundinamarca	97	18	85	 200 	 0,4 
25885	Yacopí	25	Cundinamarca	112	19	89	 220 	 0,4 
25898	Zipacón	25	Cundinamarca	48	8	36	 92 	 0,2 
25899	Zipaquirá	25	Cundinamarca	95	227	1,199	 1,521 	 2,9 
27001	Quibdó	27	Chocó	98	89	1,195	 1,382 	 37,8 
27006	Acandí	27	Chocó	25	3	24	 53 	 1,4 
27025	Alto Baudó	27	Chocó	9	6	73	 88 	 2,4 
27050	Atrato	27	Chocó	30	2	20	 52 	 1,4 
27073	Bagadó	27	Chocó	30	2	24	 55 	 1,5 
27075	Bahía Solano	27	Chocó	5	2	25	 32 	 0,9 
27077	Bajo Baudó	27	Chocó	9	4	45	 58 	 1,6 
27099	Bojayá	27	Chocó	16	3	31	 50 	 1,4 
27135	El Cantón del San Pablo	27	Chocó	19	1	17	 38 	 1,0 
27150	Carmen del Darién	27	Chocó	154	12	18	 185 	 5,1 
27160	Cértegui	27	Chocó	4	1	18	 24 	 0,7 
27205	Condoto	27	Chocó	65	3	35	 102 	 2,8 
27245	El Carmen de Atrato	27	Chocó	18	36	30	 84 	 2,3 
27250	El Litoral del San Juan	27	Chocó	0	2	33	 35 	 1,0 
27361	Istmina	27	Chocó	125	15	190	 330 	 9,0 
27372	Juradó	27	Chocó	12	1	9	 23 	 0,6 
27413	Lloró	27	Chocó	28	2	26	 56 	 1,5 
27425	Medio Atrato	27	Chocó	27	4	46	 76 	 2,1 
27430	Medio Baudó	27	Chocó	28	4	32	 64 	 1,8 
27450	Medio San Juan	27	Chocó	13	3	32	 48 	 1,3 
27491	Nóvita	27	Chocó	18	2	20	 39 	 1,1 
27495	Nuquí	27	Chocó	13	2	19	 34 	 0,9 
27580	Río Iró	27	Chocó	8	2	19	 29 	 0,8 
27600	Río Quito	27	Chocó	19	2	21	 42 	 1,2 
27615	Riosucio	27	Chocó	242	22	69	 333 	 9,1 
27660	San José del Palmar	27	Chocó	15	2	11	 28 	 0,8 
27745	Sipí	27	Chocó	3	1	10	 14 	 0,4 
27787	Tadó	27	Chocó	12	9	125	 146 	 4,0 
27800	Unguía	27	Chocó	67	7	32	 106 	 2,9 
27810	Unión Panamericana	27	Chocó	23	2	20	 44 	 1,2 
41001	Neiva	41	Huila	559	1,053	4,105	 5,717 	 37,8 
41006	Acevedo	41	Huila	134	40	151	 325 	 2,1 
41013	Agrado	41	Huila	27	11	49	 87 	 0,6 
41016	Aipe	41	Huila	362	28	140	 530 	 3,5 
41020	Algeciras	41	Huila	105	32	125	 262 	 1,7 
41026	Altamira	41	Huila	22	8	30	 59 	 0,4 
41078	Baraya	41	Huila	38	11	45	 94 	 0,6 
41132	Campoalegre	41	Huila	132	74	210	 416 	 2,8 
41206	Colombia	41	Huila	49	13	45	 107 	 0,7 
41244	Elías	41	Huila	17	5	19	 42 	 0,3 
41298	Garzón	41	Huila	139	82	431	 652 	 4,3 
41306	Gigante	41	Huila	79	53	301	 433 	 2,9 
41319	Guadalupe	41	Huila	63	23	98	 184 	 1,2 
41349	Hobo	41	Huila	20	9	42	 71 	 0,5 
41357	Íquira	41	Huila	44	15	60	 119 	 0,8 
41359	Isnos	41	Huila	64	26	125	 215 	 1,4 
41378	La Argentina	41	Huila	36	14	66	 117 	 0,8 
41396	La Plata	41	Huila	192	72	315	 579 	 3,8 
41483	Nátaga	41	Huila	28	8	27	 63 	 0,4 
41503	Oporapa	41	Huila	36	13	57	 107 	 0,7 
41518	Paicol	41	Huila	85	9	26	 120 	 0,8 
41524	Palermo	41	Huila	249	111	212	 572 	 3,8 
41530	Palestina	41	Huila	51	17	69	 137 	 0,9 
41548	Pital	41	Huila	55	17	67	 139 	 0,9 
41551	Pitalito	41	Huila	287	208	1,161	 1,655 	 10,9 
41615	Rivera	41	Huila	119	54	148	 321 	 2,1 
41660	Saladoblanco	41	Huila	43	14	56	 112 	 0,7 
41668	San Agustín	41	Huila	84	36	172	 292 	 1,9 
41676	Santa María	41	Huila	51	16	57	 123 	 0,8 
41770	Suaza	41	Huila	76	25	105	 206 	 1,4 
41791	Tarqui	41	Huila	52	18	77	 147 	 1,0 
41797	Tesalia	41	Huila	73	12	53	 138 	 0,9 
41799	Tello	41	Huila	78	21	66	 166 	 1,1 
41801	Teruel	41	Huila	36	11	41	 88 	 0,6 
41807	Timaná	41	Huila	76	25	102	 204 	 1,3 
41872	Villavieja	41	Huila	52	10	37	 99 	 0,7 
41885	Yaguará	41	Huila	115	41	263	 420 	 2,8 
44001	Riohacha	44	La Guajira	149	304	1,798	 2,251 	 19,6 
44035	Albania	44	La Guajira	2,011	18	136	 2,165 	 18,9 
44078	Barrancas	44	La Guajira	2,833	16	112	 2,961 	 25,8 
44090	Dibulla	44	La Guajira	122	30	167	 319 	 2,8 
44098	Distracción	44	La Guajira	13	7	46	 67 	 0,6 
44110	El Molino	44	La Guajira	8	5	30	 42 	 0,4 
44279	Fonseca	44	La Guajira	28	20	132	 180 	 1,6 
44378	Hatonuevo	44	La Guajira	451	27	217	 695 	 6,1 
44420	La Jagua del Pilar	44	La Guajira	13	3	9	 24 	 0,2 
44430	Maicao	44	La Guajira	32	144	1,132	 1,308 	 11,4 
44560	Manaure	44	La Guajira	86	29	225	 340 	 3,0 
44650	San Juan del Cesar	44	La Guajira	32	21	139	 192 	 1,7 
44847	Uribia	44	La Guajira	2	81	651	 735 	 6,4 
44855	Urumita	44	La Guajira	24	8	40	 72 	 0,6 
44874	Villanueva	44	La Guajira	17	13	88	 118 	 1,0 
47001	Santa Marta	47	Magdalena	162	815	4,772	 5,749 	 46,1 
47030	Algarrobo	47	Magdalena	43	9	55	 106 	 0,9 
47053	Aracataca	47	Magdalena	74	59	164	 297 	 2,4 
47058	Ariguaní	47	Magdalena	90	25	140	 255 	 2,0 
47161	Cerro de San Antonio	47	Magdalena	7	4	33	 43 	 0,3 
47170	Chivolo	47	Magdalena	15	7	61	 82 	 0,7 
47189	Ciénaga	47	Magdalena	235	183	782	 1,200 	 9,6 
47205	Concordia	47	Magdalena	18	6	43	 67 	 0,5 
47245	El Banco	47	Magdalena	29	30	271	 330 	 2,6 
47258	El Piñón	47	Magdalena	31	10	68	 109 	 0,9 
47268	El Retén	47	Magdalena	145	22	87	 254 	 2,0 
47288	Fundación	47	Magdalena	67	68	316	 450 	 3,6 
47318	Guamal	47	Magdalena	29	13	105	 147 	 1,2 
47460	Nueva Granada	47	Magdalena	43	16	92	 151 	 1,2 
47541	Pedraza	47	Magdalena	17	28	281	 326 	 2,6 
47545	Pijiño del Carmen	47	Magdalena	38	8	53	 99 	 0,8 
47551	Pivijay	47	Magdalena	61	23	175	 259 	 2,1 
47555	Plato	47	Magdalena	39	56	331	 427 	 3,4 
47570	Puebloviejo	47	Magdalena	2	11	120	 133 	 1,1 
47605	Remolino	47	Magdalena	18	5	31	 54 	 0,4 
47660	Sabanas de San Ángel	47	Magdalena	30	9	66	 105 	 0,8 
47675	Salamina	47	Magdalena	23	5	33	 61 	 0,5 
47692	San Sebastián de Buenavista	47	Magdalena	29	11	80	 119 	 1,0 
47703	San Zenón	47	Magdalena	17	5	35	 56 	 0,4 
47707	Santa Ana	47	Magdalena	37	14	110	 161 	 1,3 
47720	Santa Bárbara de Pinto	47	Magdalena	27	7	46	 80 	 0,6 
47745	Sitionuevo	47	Magdalena	52	16	114	 182 	 1,5 
47798	Tenerife	47	Magdalena	15	6	49	 69 	 0,6 
47960	Zapayán	47	Magdalena	20	6	38	 64 	 0,5 
47980	Zona Bananera	47	Magdalena	651	88	290	 1,029 	 8,3 
50001	Villavicencio	50	Meta	729	1,181	6,148	 8,058 	 23,5 
50006	Acacías	50	Meta	4,225	153	762	 5,139 	 15,0 
50110	Barranca de Upía	50	Meta	107	13	34	 154 	 0,4 
50124	Cabuyaro	50	Meta	860	17	38	 915 	 2,7 
50150	Castilla la Nueva	50	Meta	3,126	21	101	 3,248 	 9,5 
50223	Cubarral	50	Meta	5	7	51	 62 	 0,2 
50226	Cumaral	50	Meta	99	85	159	 344 	 1,0 
50245	El Calvario	50	Meta	3	2	14	 19 	 0,1 
50251	El Castillo	50	Meta	47	12	51	 110 	 0,3 
50270	El Dorado	50	Meta	16	5	24	 45 	 0,1 
50287	Fuentedeoro	50	Meta	367	55	104	 526 	 1,5 
50313	Granada	50	Meta	229	123	548	 900 	 2,6 
50318	Guamal	50	Meta	895	19	98	 1,012 	 3,0 
50325	Mapiripán	50	Meta	59	17	89	 166 	 0,5 
50330	Mesetas	50	Meta	43	14	72	 129 	 0,4 
50350	La Macarena	50	Meta	48	27	179	 254 	 0,7 
50370	Uribe	50	Meta	14	12	87	 112 	 0,3 
50400	Lejanías	50	Meta	168	28	72	 269 	 0,8 
50450	Puerto Concordia	50	Meta	85	23	113	 221 	 0,6 
50568	Puerto Gaitán	50	Meta	9,138	114	256	 9,508 	 27,7 
50573	Puerto López	50	Meta	514	143	414	 1,071 	 3,1 
50577	Puerto Lleras	50	Meta	134	25	75	 234 	 0,7 
50590	Puerto Rico	50	Meta	159	33	123	 315 	 0,9 
50606	Restrepo	50	Meta	56	20	105	 182 	 0,5 
50680	San Carlos de Guaroa	50	Meta	137	173	91	 402 	 1,2 
50683	San Juan de Arama	50	Meta	95	18	61	 174 	 0,5 
50686	San Juanito	50	Meta	3	2	14	 19 	 0,1 
50689	San Martín	50	Meta	188	80	202	 470 	 1,4 
50711	Vistahermosa	50	Meta	32	23	162	 217 	 0,6 
52001	Pasto	52	Nariño	151	856	4,592	 5,599 	 40,1 
52019	Albán	52	Nariño	96	16	51	 163 	 1,2 
52022	Aldana	52	Nariño	16	4	21	 41 	 0,3 
52036	Ancuyá	52	Nariño	18	5	23	 46 	 0,3 
52051	Arboleda	52	Nariño	43	7	21	 71 	 0,5 
52079	Barbacoas	52	Nariño	43	17	148	 208 	 1,5 
52083	Belén	52	Nariño	2	5	34	 41 	 0,3 
52110	Buesaco	52	Nariño	79	18	85	 183 	 1,3 
52203	Colón	52	Nariño	44	8	26	 77 	 0,6 
52207	Consacá	52	Nariño	30	6	26	 62 	 0,4 
52210	Contadero	52	Nariño	25	5	20	 50 	 0,4 
52215	Córdoba	52	Nariño	58	12	54	 124 	 0,9 
52224	Cuaspud	52	Nariño	21	5	26	 52 	 0,4 
52227	Cumbal	52	Nariño	33	15	100	 148 	 1,1 
52233	Cumbitara	52	Nariño	8	6	43	 57 	 0,4 
52240	Chachagüí	52	Nariño	29	13	89	 132 	 0,9 
52250	El Charco	52	Nariño	50	12	87	 149 	 1,1 
52254	El Peñol	52	Nariño	54	8	19	 81 	 0,6 
52256	El Rosario	52	Nariño	31	6	26	 64 	 0,5 
52258	El Tablón de Gómez	52	Nariño	5	5	38	 47 	 0,3 
52260	El Tambo	52	Nariño	33	10	55	 99 	 0,7 
52287	Funes	52	Nariño	22	5	21	 47 	 0,3 
52317	Guachucal	52	Nariño	35	41	62	 138 	 1,0 
52320	Guaitarilla	52	Nariño	42	10	47	 99 	 0,7 
52323	Gualmatán	52	Nariño	57	9	23	 89 	 0,6 
52352	Iles	52	Nariño	44	8	26	 77 	 0,6 
52354	Imués	52	Nariño	16	5	27	 48 	 0,3 
52356	Ipiales	52	Nariño	133	131	1,066	 1,330 	 9,5 
52378	La Cruz	52	Nariño	11	8	56	 75 	 0,5 
52381	La Florida	52	Nariño	40	8	29	 77 	 0,6 
52385	La Llanada	52	Nariño	5	2	18	 25 	 0,2 
52390	La Tola	52	Nariño	2	3	28	 34 	 0,2 
52399	La Unión	52	Nariño	81	23	124	 228 	 1,6 
52405	Leiva	52	Nariño	21	6	38	 65 	 0,5 
52411	Linares	52	Nariño	32	7	29	 68 	 0,5 
52418	Los Andes	52	Nariño	24	8	47	 79 	 0,6 
52427	Magüí	52	Nariño	9	5	49	 64 	 0,5 
52435	Mallama	52	Nariño	11	4	22	 37 	 0,3 
52473	Mosquera	52	Nariño	2	4	35	 41 	 0,3 
52480	Nariño	52	Nariño	12	4	25	 40 	 0,3 
52490	Olaya Herrera	52	Nariño	10	9	71	 90 	 0,6 
52506	Ospina	52	Nariño	31	6	24	 61 	 0,4 
52520	Francisco Pizarro	52	Nariño	15	5	34	 55 	 0,4 
52540	Policarpa	52	Nariño	13	7	54	 75 	 0,5 
52560	Potosí	52	Nariño	45	9	36	 89 	 0,6 
52565	Providencia	52	Nariño	4	3	27	 34 	 0,2 
52573	Puerres	52	Nariño	20	6	34	 60 	 0,4 
52585	Pupiales	52	Nariño	88	36	70	 194 	 1,4 
52612	Ricaurte	52	Nariño	12	8	58	 78 	 0,6 
52621	Roberto Payán	52	Nariño	8	6	50	 64 	 0,5 
52678	Samaniego	52	Nariño	66	21	128	 215 	 1,5 
52683	Sandoná	52	Nariño	33	13	85	 131 	 0,9 
52685	San Bernardo	52	Nariño	22	8	50	 79 	 0,6 
52687	San Lorenzo	52	Nariño	76	14	55	 145 	 1,0 
52693	San Pablo	52	Nariño	24	9	59	 92 	 0,7 
52694	San Pedro de Cartago	52	Nariño	37	6	21	 64 	 0,5 
52696	Santa Bárbara	52	Nariño	7	5	38	 49 	 0,4 
52699	Santacruz	52	Nariño	9	7	57	 73 	 0,5 
52720	Sapuyes	52	Nariño	32	14	20	 66 	 0,5 
52786	Taminango	52	Nariño	53	14	73	 140 	 1,0 
52788	Tangua	52	Nariño	31	8	31	 70 	 0,5 
52835	San Andrés de Tumaco	52	Nariño	70	152	1,205	 1,427 	 10,2 
52838	Túquerres	52	Nariño	140	37	187	 364 	 2,6 
52885	Yacuanquer	52	Nariño	44	9	34	 86 	 0,6 
54001	Cúcuta	54	Norte De Santander	268	1,643	6,443	 8,355 	 57,9 
54003	Ábrego	54	Norte De Santander	69	28	135	 232 	 1,6 
54051	Arboledas	54	Norte De Santander	21	6	31	 59 	 0,4 
54099	Bochalema	54	Norte De Santander	64	7	35	 107 	 0,7 
54109	Bucarasica	54	Norte De Santander	16	5	20	 40 	 0,3 
54125	Cácota	54	Norte De Santander	9	3	10	 21 	 0,1 
54128	Cáchira	54	Norte De Santander	25	9	40	 74 	 0,5 
54172	Chinácota	54	Norte De Santander	34	21	119	 173 	 1,2 
54174	Chitagá	54	Norte De Santander	15	8	43	 65 	 0,5 
54206	Convención	54	Norte De Santander	43	15	63	 120 	 0,8 
54223	Cucutilla	54	Norte De Santander	23	7	27	 57 	 0,4 
54239	Durania	54	Norte De Santander	20	4	17	 42 	 0,3 
54245	El Carmen	54	Norte De Santander	50	14	50	 114 	 0,8 
54250	El Tarra	54	Norte De Santander	22	11	58	 90 	 0,6 
54261	El Zulia	54	Norte De Santander	127	141	136	 405 	 2,8 
54313	Gramalote	54	Norte De Santander	12	4	20	 36 	 0,2 
54344	Hacarí	54	Norte De Santander	26	8	36	 70 	 0,5 
54347	Herrán	54	Norte De Santander	6	3	15	 23 	 0,2 
54377	Labateca	54	Norte De Santander	15	5	23	 43 	 0,3 
54385	La Esperanza	54	Norte De Santander	57	13	43	 114 	 0,8 
54398	La Playa	54	Norte De Santander	51	11	30	 93 	 0,6 
54405	Los Patios	54	Norte De Santander	25	134	365	 524 	 3,6 
54418	Lourdes	54	Norte De Santander	21	5	15	 41 	 0,3 
54480	Mutiscua	54	Norte De Santander	20	6	21	 47 	 0,3 
54498	Ocaña	54	Norte De Santander	145	103	554	 801 	 5,5 
54518	Pamplona	54	Norte De Santander	17	46	298	 361 	 2,5 
54520	Pamplonita	54	Norte De Santander	17	5	25	 47 	 0,3 
54553	Puerto Santander	54	Norte De Santander	15	10	58	 84 	 0,6 
54599	Ragonvalia	54	Norte De Santander	11	6	29	 46 	 0,3 
54660	Salazar	54	Norte De Santander	37	7	37	 81 	 0,6 
54670	San Calixto	54	Norte De Santander	42	12	43	 97 	 0,7 
54673	San Cayetano	54	Norte De Santander	41	21	126	 188 	 1,3 
54680	Santiago	54	Norte De Santander	10	3	14	 27 	 0,2 
54720	Sardinata	54	Norte De Santander	213	22	95	 331 	 2,3 
54743	Silos	54	Norte De Santander	35	8	23	 66 	 0,5 
54800	Teorama	54	Norte De Santander	33	14	69	 116 	 0,8 
54810	Tibú	54	Norte De Santander	278	47	178	 503 	 3,5 
54820	Toledo	54	Norte De Santander	34	13	67	 115 	 0,8 
54871	Villa Caro	54	Norte De Santander	11	4	20	 35 	 0,2 
54874	Villa del Rosario	54	Norte De Santander	18	103	480	 601 	 4,2 
63001	Armenia	63	Quindío	149	734	3,150	 4,032 	 54,1 
63111	Buenavista	63	Quindío	35	6	17	 58 	 0,8 
63130	Calarcá	63	Quindío	121	82	460	 664 	 8,9 
